Business,Category,City,Phone,Address,Rating,Reviews,Web presence,Existing link,Score,Google Maps
AA Relax Spa,Massage therapist,San Marcos,(760) 508-2985,"277 S Rancho Santa Fe Rd Ste L, San Marcos, CA 92078",3.7,39,Booking/3rd-party only,https://newlinead.wixsite.com/aarelax,15.0,https://www.google.com/maps/place/?q=place_id:ChIJc8PLKD513IARNJQJsdOULPw
Oasis Cleaning Services,House cleaning service,Imperial Beach,(619) 601-1862,"983 Calla Ave, Imperial Beach, CA 91932",5,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJ_6KqoFVN2YARPtsFyXzl3pI
Law Office of Carol Carvajal,Attorney,San Diego,(619) 696-0200,"110 West C St #1809, San Diego, CA 92101",4.7,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJPwU3-qhU2YARrcsGLPQ0HbM
Sanctuary Massage and Reiki,Massage therapist,Fallbrook,(760) 390-0157,"2737 Sumac Rd, Fallbrook, CA 92028",5,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJQwP5ZwCH24ARReEqoDoX1pQ
Rainbow Valley Grange,Event venue,Fallbrook,(760) 420-1755,"2160 Rainbow Valley Blvd, Fallbrook, CA 92028",4.9,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJtZMoS_CB24ARXP_YHYzhWYI
Healing Touch Lounge,Massage therapist,San Diego,(619) 839-9759,"2525 Camino del Rio S, San Diego, CA 92108",4.7,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJ84Buwv5U2YARcEUXfU73334
Hybrid Healing LLC,Sports massage therapist,San Diego,(619) 693-6851,"3651 Midway Dr Ste 15, San Diego, CA 92110",5,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJ0Wx_bSU-XYoRT5vuN9lBQkw
Recov Carpet Cleaning & Services,Carpet cleaning service,San Diego,(858) 360-6800,"2573 Ulric St #16, San Diego, CA 92111",5,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJR2Ao2xhV2YARy4mYMVPxSFg
Corey's Carpet Cleaning Service,Cleaning service,San Diego,(619) 900-6460,"3232 Governor Dr, San Diego, CA 92122",4.3,15,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJHWU4vt4A3IAR4MYrw8lM9bY
Love N' Learn Preschool,Day care center,Chula Vista,(619) 422-5844,"482 L St, Chula Vista, CA 91911",4.7,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJj_PBdgRO2YAR-5Re3ihlzpQ
EL CAJON MUFFLER & A/C,Auto repair shop,El Cajon,(619) 579-5444,"1370 Broadway, El Cajon, CA 92021",4.7,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJeVUGNHRZ2YARP7m7QX-2qYg
Blanca's Family Daycare,Family day care service,Lemon Grove,(619) 754-5317,"8368 Palm St, Lemon Grove, CA 91945",4.8,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJPVRGLMVQ2YARFOcEghKk964
Town & Country Cleaners,Dry cleaner,El Cajon,(619) 463-2608,"2646 Fletcher Pkwy, El Cajon, CA 92020",4.8,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJkT3925tX2YARG1f2ucoREso
Blue Sky learning Home#376102009,Family day care service,Lakeside,(619) 509-1050,"10241Escadera, Lakeside, CA 92040",5,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJWwLr8bhZ2YARhkFLGFEmlQ8
JS PAINTING,Painting,Escondido,(619) 721-9382,"1364 E Washington Ave, Escondido, CA 92027",5,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJSQtgPt913IARcm3CI4qB5Kk
D & B auto body and paint,Auto body shop,Vista,(760) 402-9368,"2476 S Santa Fe Ave #8003, Vista, CA 92084",5,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJA_DVw9Z13IARkuv3uHom4jY
BMP General Contracting Inc.,Contractor,Poway,(858) 442-4681,"13260 Wanesta Dr, Poway, CA 92064",5,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJ9xxk_vWBAE8ROA2q6HBq-_0
Custom Carpet Care,Carpet cleaning service,Imperial,(760) 352-3277,"2638 Pearl Rd, Imperial, CA 92251",4.9,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJEWXBBNtg14ARaC4Jo2jwAWo
Paul Schubert Painting Inc,Painter,San Diego,(858) 292-8836,"8170 Ronson Rd, San Diego, CA 92111",5,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJZYkkTbz_24ARuC0RJm3SJ0k
HY Cleaners,Dry cleaner,San Diego,(858) 292-8888,"5440 Clairemont Mesa Blvd, San Diego, CA 92117",4.6,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVX4A3IARZfUYzA6RaN0
Mario's Upholstery,Upholstery shop,El Cajon,(619) 447-3922,"1211 N 2nd St #104, El Cajon, CA 92021",4.3,15,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJo3FYBP9Y2YARG6R2QijRznc
Steering Column Repair & Supplies,Auto repair shop,National City,(619) 646-2881,"20 National City Blvd, National City, CA 91950",4.6,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJuwOfZkxS2YAR1SnM4fXbiik
Vee's Tranmission's Plus,Transmission shop,National City,(619) 474-6988,"1400 Hoover Ave, National City, CA 91950",4.6,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJjbbVNEFS2YAR4Ck3CjJN5i0
Chris Clark Chiropractic,Chiropractor,National City,(619) 475-6417,"3142 E Plaza Blvd T, National City, CA 91950",4.2,15,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJm7ESUI9R2YARyKfQmQslScQ
SMART AUTO REPAIR,Auto repair shop,El Cajon,(619) 334-5620,"289 Vernon Way #3, El Cajon, CA 92020",5,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJX0o_KgBZ2YARzj1bfGwEGL8
A & A Smog Test and Repair Station,Smog inspection station,El Cajon,(619) 441-1839,"935 W Main St A, El Cajon, CA 92020",3.9,15,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJ--lT-NFZ2YARdm42x2eXPwc
Shell Rapid Lube,Oil change service,Santee,(619) 900-6761,"7945 Mission Gorge Rd Unit 102, Santee, CA 92071",4.4,15,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJNV5jeHv924ARNAlWncGv2SU
CRUISER'S AUTOMOTIVE,Auto repair shop,Lemon Grove,(619) 233-8091,"8215 Broadway, Lemon Grove, CA 91945",3.8,15,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJAQqEvHFT2YAR0nOnszXagm8
Lincoln Market,Convenience store,Escondido,(760) 975-3180,"655 E Lincoln Ave, Escondido, CA 92026",4.7,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJ2ycHT6f024ARQ2Di-jQEi4M
The Local Bottle Shop and The Local Bite,Deli,Poway,(858) 999-8090,"13530 Pomerado Rd, Poway, CA 92064",4.7,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJQ0gwggD724ARq8oMVF9pTW4
"Truong, Chau T DDS",Dentist,Chula Vista,(619) 425-8785,"713 Broadway Ste F, Chula Vista, CA 91910",5,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJRdZhFtxN2YARXHoug3ou_us
Papalotli Custom T-Shirts,T-shirt store,El Cajon,(619) 579-7175,"206 Greenfield Dr # A, El Cajon, CA 92020",5,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJX2SMC0hY2YARkMx2MMQKGAw
Kevin Chalk DMD,Dentist,Vista,(760) 726-1136,"321 Eucalyptus Ave, Vista, CA 92084",4.8,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJyfxHv5523IAR9NR7Ip_oOCQ
Cardiff Fence Co,Fence contractor,Cardiff,(760) 544-0223,"2033 San Elijo Ave, Cardiff, CA 92007",4.6,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJt46Mox0M3IARLr20nnykLR8
Poway Smiles Dentistry,Dentist,Poway,(858) 755-7474,"12630 Monte Vista Rd #103, Poway, CA 92064",3.9,15,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJf6oZy8bx24ARAi1NiDLB89o
"John Clark Jr., OD",Optometrist,Chula Vista,(619) 427-5367,"75 Broadway, Chula Vista, CA 91910",4.7,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJDXns2QhS2YARfkw9CSZ2ZSo
ABC Industrial Services,Concrete contractor,El Cajon,(619) 579-1992,"1411 Magnolia Ave, El Cajon, CA 92020",4.3,15,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJmwUSl-FZ2YARF9yRZDZxtNE
Sunset Mart and Smoke Shop,Tobacco shop,San Diego,(619) 380-2389,"953 Fifth Ave, San Diego, CA 92101",3.8,15,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJzxD8G6lV2YARay3jX-XKtwc
Red Trolley Studio,Photographer,San Diego,(858) 405-9994,"San Diego, CA 92121",5,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJm73E9FoG3IAReR3HA-bDX1o
San Diego Sewing Concepts & Services,Sewing shop,National City,(619) 818-7822,"2602 Transportation Ave Ste G, National City, CA 91950",5,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJ2b4yTBNS2YARBPTSDv6yTeg
Judson Park,Park,El Cajon,(619) 441-1673,"320 Magnolia Ave, El Cajon, CA 92020",3.9,15,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJJz-DHMpZ2YAR0lEQ2tWUTzo
tires4less escondido 1181,Tire repair shop,Escondido,(760) 975-3335,"1181 N Escondido Blvd Ste D-E, Escondido, CA 92026",5,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJxfJ9ofL124AR21mDxrqxBtk
Oceanside Performing Arts Center,Performing arts theater,Oceanside,(760) 901-8291,"1 Pirates Cv, Oceanside, CA 92054",4.8,12,No website,,15.0,https://www.google.com/maps/place/?q=place_id:ChIJMQNEaq5v3IAR5LGRDA2eGoM
Superior Immigration Services,Immigration & naturalization service,Chula Vista,(619) 420-8800,"401 H St Ste 9, Chula Vista, CA 91910",3.8,27,Social only,https://www.facebook.com/pg/superiorimmigrationservices/about/,14.9,https://www.google.com/maps/place/?q=place_id:ChIJEXBlhOFN2YAROWdYNWYjat8
Pearson Professional Center,Educational testing service,San Marcos,(760) 891-0450,"570 Rancheros Dr Unit 110, San Marcos, CA 92069",4.4,27,Social only,http://www.easynclex.com/locations/test_centers_in_California.html,14.9,https://www.google.com/maps/place/?q=place_id:ChIJi8OC9MmK24ARZvlLDakpFxU
Crest Foods,Gas station,El Cajon,(619) 444-8132,"1103 La Cresta Rd, El Cajon, CA 92021",4.3,27,Booking/3rd-party only,https://www.ubereats.com/store/crest-foods/HdVKPQyKXWyMIsPeLl7-MA?srsltid=AfmBOoqWtYG-cGlMUTLNR1zUmFtBnK-MBF-BYhQeKAyLqgi2cVi9G8Bm,14.9,https://www.google.com/maps/place/?q=place_id:ChIJY4mmpOhe2YARAYedBlUgdP8
Select Cleaners & Laundry,Shoe repair shop,San Diego,(619) 282-7438,"4666 University Ave #68, San Diego, CA 92105",3.7,21,No website,,14.7,https://www.google.com/maps/place/?q=place_id:ChIJ825RsxdU2YARTpcCzeo5XrU
Divine Home Remodeling,General contractor,San Diego,(858) 810-8257,"8380 Miramar Mall Ste 227A, San Diego, CA 92121",3.4,21,No website,,14.7,https://www.google.com/maps/place/?q=place_id:ChIJJbsDs1n_24ARtkj0rIEYPao
Dollar Carpet Cleaning,Carpet cleaning service,Chula Vista,(619) 754-6810,"Chula Vista, CA 91911",1.3,21,No website,,14.7,https://www.google.com/maps/place/?q=place_id:ChIJq6qqqhZO2YARB9QfOZBQoY8
t Center,Pet groomer,San Diego,(858) 274-8844,"1964 Garnet Ave, San Diego, CA 92109",3.4,21,No website,,14.7,https://www.google.com/maps/place/?q=place_id:ChIJnwlvkscB3IARmtRQucPmBRA
Kobi Auto Recycling,Car repair and maintenance service,San Diego,(619) 661-1160,"939 Heritage Rd, San Diego, CA 92154",3.4,21,No website,,14.7,https://www.google.com/maps/place/?q=place_id:ChIJveesJ65I2YARhMp-gyQeAIE
Casa De Oro Dry Cleaners,Dry cleaner,Spring Valley,(619) 465-7864,"9902 Campo Rd, Spring Valley, CA 91977",3.1,21,No website,,14.7,https://www.google.com/maps/place/?q=place_id:ChIJ757gpwda2YARl7-YK862b_U
Anny's Alterations,Clothing alteration service,San Diego,(858) 270-4600,"4592 Clairemont Dr #130, San Diego, CA 92117",3.6,21,No website,,14.7,https://www.google.com/maps/place/?q=place_id:ChIJzan4UFgA3IARpYAcOCnOyjA
"J.S.D Inc.,",Notary public,San Ysidro,(619) 428-4685,"654 E San Ysidro Blvd, San Ysidro, CA 92173",3.6,38,Booking/3rd-party only,http://squareup.com/store/jsdgold,14.6,https://www.google.com/maps/place/?q=place_id:ChIJv3yBaR1J2YARo4x43y_YvtE
"RobinStar Tax Consultants, Inc.",Tax preparation service,Chula Vista,(619) 422-4395,"1251 3rd Ave Unit 103, Chula Vista, CA 91911",5,21,Social only,http://robinstartax.com/,14.4,https://www.google.com/maps/place/?q=place_id:ChIJpxkbY4hO2YARA8GaNP1WA7Q
HIIT INDUSTRY,Gym,Imperial,(760) 919-2644,"505 Industry Way, Imperial, CA 92251",4.9,21,Social only,http://instagram.com/hiitindustry,14.4,https://www.google.com/maps/place/?q=place_id:ChIJO-fYp3df14ART_KSzo0KmHk
Heads Or Nails Beauty Salon,Nail salon,San Diego,(858) 483-7600,"4867 Cass St, San Diego, CA 92109",4.8,21,Social only,https://m.facebook.com/Heads-or-Nails-Beauty-Salon-1005397246160130/,14.4,https://www.google.com/maps/place/?q=place_id:ChIJiUW9A5MB3IARArlhql3-etk
Untamed salon and lash bar,Hair salon,La Mesa,(619) 467-7030,"7412 University Ave, La Mesa, CA 91942",5,21,Booking/3rd-party only,https://untamed-salon-and-lash-bar.square.site/,14.4,https://www.google.com/maps/place/?q=place_id:ChIJdfHMystX2YAREraAqRzXPGQ
Q Massage,Massage spa,El Cajon,(619) 438-8608,"1224 Greenfield Dr #1, El Cajon, CA 92021",4.6,21,Booking/3rd-party only,https://nbgad2022.wixsite.com/q-massage-ca,14.4,https://www.google.com/maps/place/?q=place_id:ChIJpWbFFxxZ2YARjBamp9980Ss
Maddi Glow,Facial spa,Vista,(760) 390-2787,"2411 Warmlands Ave, Vista, CA 92084",5,21,Booking/3rd-party only,https://maddi-glow.square.site/,14.4,https://www.google.com/maps/place/?q=place_id:ChIJkw_For933IARXUebP-1mQ0U
Sea Spa,Massage therapist,San Diego,(858) 583-6545,"1437 Morena Blvd #100, San Diego, CA 92110",4.8,21,Booking/3rd-party only,https://omasherburnei.wixsite.com/sea-spa,14.4,https://www.google.com/maps/place/?q=place_id:ChIJkx_edHur3oAReGzrfajgxrc
Blossoms Design Florist,Florist,San Diego,(858) 229-3766,"902 Turquoise St, San Diego, CA 92109",4.7,21,Social only,https://m.facebook.com/BlossomsDesign/#!/BlossomsDesign/,14.4,https://www.google.com/maps/place/?q=place_id:ChIJYURwFoUB3IARdKojrRE8aAE
Petals Flowers Boutique,Flower designer,National City,(619) 885-2000,"2424 Hoover Ave Ste j, National City, CA 91950",4.8,21,Social only,https://www.instagram.com/petalsflowerboutique/?hl=en,14.4,https://www.google.com/maps/place/?q=place_id:ChIJETApPABT2YAR9jo6r5V4pZo
HPS Income Tax,Tax preparation service,Chula Vista,(619) 427-8777,"1105 Broadway #204, Chula Vista, CA 91911",4.1,26,Social only,http://www.hpsincometax.com/,14.3,https://www.google.com/maps/place/?q=place_id:ChIJuePtEtVN2YARwN9SS281bLo
7sixty Fades Barbershop,Barber shop,Vista,(760) 639-8073,"836 N Santa Fe Ave, Vista, CA 92083",4,26,Booking/3rd-party only,https://7sixtyfades.setmore.com/,14.3,https://www.google.com/maps/place/?q=place_id:ChIJCcNj3HN33IARXxCqLyHi0uo
West Nail Lounge,Nail salon,Vista,(760) 750-2723,"988 Civic Center Dr Suit E, Vista, CA 92084",4.2,26,Booking/3rd-party only,https://squareup.com/appointments/book/6SE2MW/west-nail-lounge,14.3,https://www.google.com/maps/place/?q=place_id:ChIJe2fNiJB23IAR3XdtW00S93s
Higher Grounds Coffee and Cafe,Catering food and drink supplier,San Diego,(619) 206-0852,"8010 Frost St, San Diego, CA 92123",4.4,26,Booking/3rd-party only,https://highergroundsfinefoods.square.site/,14.3,https://www.google.com/maps/place/?q=place_id:ChIJdbHsPyv_24AR3ip9yNiq1e4
JAKE AND MAX PARTY RENTALS,Party equipment rental service,Chula Vista,(619) 864-0277,"1559 Apache Dr, Chula Vista, CA 91910",4.3,26,Booking/3rd-party only,http://jacobomazutti.wixsite.com/jandmpartyrentals,14.3,https://www.google.com/maps/place/?q=place_id:ChIJfxTjMXdO2YARyzdcTukP0qU
La Jolla Shoe Repair,Shoe repair shop,La Jolla,(858) 551-0259,"7523 Fay Ave # G, La Jolla, CA 92037",4,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJ_2v5C-QD3IARRTuC8m3EIqY
Diversified Accounting & Tax Services Inc,Tax preparation service,Ramona,(760) 789-8870,"1130 D St Ste 12, Ramona, CA 92065",4.1,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJRSkaQKTo24AREz5hr_ZUiuQ
Thanh Nguyen Income Tax,Tax preparation service,San Diego,(619) 229-1929,"4776 El Cajon Blvd #201 #202, San Diego, CA 92115",2.3,20,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJgQIJRiNU2YARAGWvJX0F3FI
El Mejor Taco Avapor,Taco restaurant,Chula Vista,(619) 731-4834,"295 Third Ave, Chula Vista, CA 91910",4.4,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJCwNCkIZN2YARvNwQvFda58w
LM Insurance Services,Insurance agency,Chula Vista,(619) 872-0171,"730 H St Ste 2, Chula Vista, CA 91910",4.4,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJsVhAzvZN2YARbw-lnleSFmc
Farmers Insurance - Fred Hight,Insurance agency,El Cajon,(619) 449-6558,"1524 Graves Ave a, El Cajon, CA 92021",4.4,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJsYsHxEBY2YARLp8a3f1ZuO0
Hy-Lang Electric Calif Inc,Electrician,San Diego,(858) 549-8568,"7737 Formula Pl, San Diego, CA 92121",3.3,20,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJLUroXdm85BQRPSPWh1615-s
Kool-Air heating and cooling,HVAC contractor,National City,(619) 802-8674,"817 Eta St #504, National City, CA 91950",4.4,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJT6gRBeBT2YARKNMcSjROP7o
Vandall Tattoo,Tattoo shop,El Cajon,(619) 312-1388,"1335 Broadway, El Cajon, CA 92021",4,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJb2OPsAFZ2YARzv5xXkKE7Y0
Bishop's Tree Services Inc,Tree service,Encinitas,(760) 720-9649,"187 Calle Magdalena #201, Encinitas, CA 92024",3.8,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJL3Hp7ogM3IARbb1D9TUhS4k
Brow Goddess PMU,Permanent make-up clinic,San Diego,(619) 500-0580,"5171 Mission Center Rd, San Diego, CA 92108",4.2,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJocJAR5xV2YARnUA239ezSmw
ABC Laundry & Surplus,Dry cleaner,Oceanside,(760) 722-2412,"404 Pier View Wy, Oceanside, CA 92054",4.2,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJP250GTdu3IARDrJJ8g4-hvg
Lavender M Spa,Massage spa,Poway,(858) 668-0688,"12317 Poway Rd, Poway, CA 92064",4,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJq_BwDFT624ARnL0r6iRJmxI
Waples SPA,Spa and health club,San Diego,(858) 266-0555,"9540 Waples St Ste D, San Diego, CA 92121",3.9,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJL7mDXwAH3IARLDxfBd-vWBA
Magic Hands Spa,Massage spa,San Diego,(619) 319-0222,"3045 Rosecrans St #208B, San Diego, CA 92110",4.4,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJb7GcfP2q3oARyTx3uxWdBis
Fallbrook Auto Body & Paint,Auto body shop,Fallbrook,(760) 728-2997,"1127 E Mission Rd, Fallbrook, CA 92028",3.9,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJJbdi2-t-3IARxWl78Cx8BQo
Abbas Upholstery & Design,Upholstery shop,San Diego,(619) 521-9531,"3003 Adams Ave, San Diego, CA 92116",4.4,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJvTPYNv5U2YARSuHtYqhvy20
Resendez Chiropractic Center,Chiropractor,San Diego,(619) 423-8414,"2930 Coronado Ave # B, San Diego, CA 92154",3.6,20,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJqxBzqq9O2YARmoBKiKkuMw0
Motorcar Services,Auto repair shop,Spring Valley,(619) 261-2646,"9245 Jamacha Blvd, Spring Valley, CA 91977",4.4,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJw_WnjaZT2YARj1thGfDo0Mk
RB Deli,Deli,San Diego,(858) 217-6171,"16855 W Bernardo Dr Unit 119, San Diego, CA 92127",4.1,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJ83Q7Oen324ARlntnpqDq5_I
Impala's Auto Body Repair,Auto body shop,San Diego,(619) 667-0005,"7268 1/2 El Cajon Blvd, San Diego, CA 92115",3.9,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJMdCrLORW2YARrLFjE79ouWw
Quick Korner Market,Convenience store,El Cajon,(619) 444-5050,"981 Greenfield Dr, El Cajon, CA 92021",2.9,20,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJ8c_iuVFY2YARUBuiqdpWYBE
Vaniyants Lyudvig DDS,Dentist,La Mesa,(619) 461-1265,"6062 Lake Murray Blvd Unit 106, La Mesa, CA 91942",3.7,20,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJ6WS2I6hX2YARmw1EidoJF04
Silver Cleaners,Dry cleaner,San Diego,(858) 292-8888,"5430 Clairemont Mesa Blvd #2C, San Diego, CA 92117",3.9,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJoaYJeH8A3IARmJ8p5RTPqWI
Suzy Cleaners,Dry cleaner,Escondido,(760) 746-2426,"1654 E Valley Pkwy, Escondido, CA 92027",3.7,20,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJCSm1mmrz24AR8hpiv2uMzic
Plaza Cleaners,Dry cleaner,Vista,(760) 727-8890,"1605 S Melrose Dr D, Vista, CA 92081",4.1,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJp6s8Bml03IARvexvKeaWsNc
Broadway King Shop,Convenience store,San Diego,(619) 230-1515,"515 Broadway, San Diego, CA 92101",3.9,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJf88KjqdU2YARKm_QwqSiVx0
Ultimate Fabricare,Dry cleaner,San Diego,(619) 222-3993,"1230 Rosecrans St, San Diego, CA 92106",3.6,20,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJjWcCFaOr3oARaQhwA7_uDEI
Liberty Hall Theatre,Concert hall,National City,(619) 399-5438,"2700 E 4th St, National City, CA 91950",4.3,14,No website,,14.0,https://www.google.com/maps/place/?q=place_id:ChIJ2dwdGipS2YAR_ygJXQ7IWbk
